tweet_id,text,in_response_to_tweet_id
2916547,"@351439 Hey! We had a little hiccup backstage, but it should be working now. We're here if you need us /JS",2916549.0
2916550,"@351439 Sorry to hear you feel that way. We're afraid we're unable to compensate you, but rest assured we'll pass on your feedback to the right team /JS",2916548.0
2916551,@807274 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2916552.0
2916553,@807275 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2916555.0
2916556,@807276 We'd love to have them on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /VK,2916557.0
2916558,"@807277 Hey Shantelle, we’ll have it available to you as soon as it’s available to us! For now, check out the singles: https://t.co/3h0TnPWP0c /KL",2916559.0
2916560,"@807278 Hi there, thanks for bearing with us. Spotify should be working perfectly again! /JS",2916561.0
2916562,@807279 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2916563.0
2916564,"@807280 Hey, we’re sorry to hear that! Check out https://t.co/QHn3ok8y2n for what to do next /RB",2916566.0
2916567,"@807280 Right now, we recommend following the same steps in the link we sent. Don't worry though, we'll pass on your feedback to the team /RB",2916565.0
2916569,@807280 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /RB,2916568.0
2916570,"@807281 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2916571.0
2916572,@269331 Awesome! Give us a shout if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /GS,2916573.0
2916574,@269331 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2916575.0
2916577,"@129645 We understand your frustration. Rest assured, your feedback is being heard while we work with Roku on the best path forwards /AR",2916578.0
2916579,@129645 Hey Richard! We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im. Give us a shout if there's anything else /AR,2916580.0
2916581,@807282 Hey! We’ll have it available to you as soon as it’s available to us https://t.co/0i8GpimuDa 😁 /TR,2916582.0
2916583,@807283 Hey Jimmy! Thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE,2916584.0
2916585,@807284 Hey Kim! Everything should be running smoothly now. Let us know if this is still happening /GS,2916586.0
2916587,@807285 Hey Justin! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2916588.0
2916589,@807286 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2916590.0
2916591,"@807287 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2916592.0
2916596,@807290 Hey Ross! Everything should be running smoothly now. Let us know if this is still happening /GS,2916597.0
2916598,"@783792 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2916599.0
2916600,@807291 Hi Jessie! We've just sent you a bit more info over DM. We'll carry on helping out there /GS,2916601.0
2916602,@807292 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2916603.0
2916604,@807293 HI Aashti! Everything should be running smoothly now. Let us know if this is still happening /CE,2916605.0
2916606,@783421 Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2916609.0
2916610,@735005 Hey Jonathan! Everything should be running smoothly now. Let us know if this is still happening /GS,2916612.0
2916613,"@735005 Awesome, thanks for letting us know. Enjoy the music! https://t.co/SkdXv2BhCb 😉 /BP",2916611.0
2916614,"@807294 Hey there, help's here! Could you DM us your account's email address? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",2916615.0
2916616,@807295 Hey Devin! Everything should be running smoothly now. Let us know if this is still happening /GS,2916617.0
2916618,"@807296 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2916576.0
2916619,"@807297 Hey James! We had a little hiccup backstage, but it should be working now. We're here if you need us /CE",2916620.0
2916621,"@807298 Hey there, we're here to help! Could you DM us your account's email address and username? We'll take a look backstage /BX https://t.co/ldFdZRiNAt",2916622.0
2916623,@564429 No worries! Give us a shout if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /GS,2916624.0
2916625,@564429 Hey Jamie! Everything should be running smoothly now. Let us know if this is still happening /GS,2916626.0
2916628,@807299 Hey Aurora! Can you let us know what's happening exactly? We'll see what we can suggest /FR,2916629.0
2916630,"@807300 Hey Shiloh! Spotify makes music available in whatever form it’s given to us. As for Heathers the Musical, fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /TR",2916631.0
2916632,"@807301 Hey Ricardo! We were off beat for a second, but we’re back on track now (excuse the puns) /CE",2916633.0
2916634,@807302 Hey Ryan! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2916636.0
2916637,"@807303 Hi Nick! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /KL",2916638.0
2916639,@807304 Hey Danielle! We're back in business. Time for you to get back to the music! https://t.co/BfthoJ76hs /FR,67702.0
2916640,@807305 Hi! We've just sent a DM your way. Let's carry on chatting there /CE,2916641.0
2916642,@419307 Hey Britney! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2916643.0
2916644,"@807306 Hey Darren, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",2916645.0
2916646,"@575284 Yes, you're correct. Your Discover Weekly should improve as it gets to know you. Keep adding your favorite tracks to Your Library/playlists 🙂 /NS",2916647.0
2916651,@807307 Hey Patrick! Everything should be running smoothly now. Let us know if this is still happening /GS,2916652.0
2916653,"@807308 No worries! Let us know if the app starts misbehaving again, or if we can help with anything else /CE",2916654.0
2916655,@807308 Hey there! Thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE,2916656.0
2916657,@807309 Hey Lewis! Everything should be running smoothly now. Let us know if this is still happening /GS,2916658.0
2916659,"@807310 Hey Lindsey. We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /CE",2916660.0
2916661,@787422 We've just sent you a bit more info over DM. We'll carry on helping out there /MG,2916662.0
2916663,@807311 Hey Dina! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2916664.0
2916665,@807312 Hey Kim! Thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE,2916666.0
2916667,"@807313 Hey there!  Currently, you can only download 3,333 songs for offline use per device, on a maximum of 3 different devices. We'd suggest supporting this idea in our Community to help make the increase happen: https://t.co/Z9OErWpTNz /AR",2916668.0
2916669,"@807314 Hey John. We've made a few tweaks backstage, so this should now be fixed up. Let us know if not! /CE",2916670.0
2916671,"@807315 Hey Jibo! We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now /CE",2916673.0
2916674,@807315 Great! Glad to hear it's working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 🙂 /BP,2916672.0
2916675,@807316 Hey Matthew! Everything should be running smoothly now. Let us know if this is still happening /GS,2916676.0
2916677,@807317 Hi there! We've just sent you a bit more info over DM. Let's carry on chatting there /CE,2916678.0
2916679,"@807318 Hey there! We're afraid NUS is currently unavailable as a discount option. We’d recommend using UNiDAYS at https://t.co/ZCWeItTUhj. Any questions, just give us a shout /LO",2916680.0
2916681,"@807319 Hey Tom, help's here! Can you DM us your account's username? We'll take a look backstage /JX https://t.co/ldFdZRiNAt",2916682.0
2916683,@807320 Hey there! Can you send us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,2916684.0
2916685,@807321 Hey Becca! Thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE,2916686.0
2917761,@807599 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2917762.0
2917763,@807600 Hey Elaina! We've just sent a DM your way. Let's carry on chatting there /CE,2917764.0
2917765,@807601 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2917766.0
2917767,@807602 Hey. This is fixed! Everything should now be running as smooth as this guy's voice: https://t.co/NXWaP3cMnY /CE,2917768.0
2917769,@807603 Hey Fiona! Everything should be running smoothly now. Let us know if this is still happening /GS,2917770.0
2917771,@807604 Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917772.0
2917773,@807605 Hey Joel! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917774.0
2917775,"@807606 Hey Jaeden, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",116641.0
2917777,"@807607 Hi Jess, thanks for bearing with us. Spotify should be working perfectly again! /CE",2917778.0
2917779,@807608 Hey Thomas! Everything should be running smoothly now. Let us know if this is still happening /GS,2917780.0
2917781,@807609 Hey Aidan! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917782.0
2917784,"@807610 Hey Timothy! We had a little hiccup backstage, but it should be working now. We're here if you need us /CE",2917785.0
2917786,"@303752 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917787.0
2917788,"@807611 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917790.0
2917791,"@807611 Sorry to hear you feel that way. We're afraid we're unable to compensate you, but rest assured we'll pass on your feedback to the right team /JS",2917789.0
2917797,@807613 Hey Shaun! Everything should be running smoothly now. Let us know if this is still happening /GS,2917798.0
2917799,@807614 Hey Erick! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2917800.0
2917801,"@807615 Hey there, that's not cool. Can you sign out everywhere to see if that helps? You can find more info about that here: https://t.co/1DzHuWXFx0. Let us know how it goes /DT",2917802.0
2917803,"@807616 Hi Mel, thanks for bearing with us. Spotify should be working perfectly again! /FR",2917804.0
2917805,@807617 Hey Tim! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2917806.0
2917807,@807618 Hi there! We've just sent a DM your way. Let's carry on chatting there /JS,2917808.0
2917809,@807619 Hey there! Everything should be running smoothly now. Let us know if this is still happening /CE,2917810.0
2917811,"@807620 Hey! Sorry to hear that. We had a little hiccup earlier, but everything should be running just fine now /JS",2917812.0
2917813,@807621 Hey Chris! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917814.0
2917817,@273989 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2917818.0
2917819,"@807624 Hey Hussein! Just to clarify, are you missing tracks in Your Library or those you've downloaded for offline use? /AR",2917821.0
2917822,@807624 We understand your frustration. We just want to know if the tracks that gets deleted on your app are those that are saved in Your Library or the ones that you've downloaded to be used offline /AR,2917820.0
2917824,@596181 Same to you. Take care 🙂 /JS,2917825.0
2917826,"@596181 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917827.0
2917828,@807625 Hey Jessica! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,2917829.0
2917830,@807626 Hey there! Can you DM us your account's email address or username? We'll take a look backstage /RH https://t.co/ldFdZRiNAt,2917831.0
2917832,@807627 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2917833.0
2917834,"@807628 Hi there, thanks for bearing with us. Spotify should be working perfectly again! /FR",2917835.0
2917836,@807629 Hey Lucy! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917837.0
2917838,@807630 Hey Katy! Everything should be running smoothly now. Let us know if this is still happening /GS,2917839.0
2917840,"@136453 Hi John, thanks for bearing with us. Spotify should be working perfectly again! /FR",2917841.0
2917842,"@807631 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917843.0
2917844,"@807632 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917845.0
2917846,@807633 Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917847.0
2917848,"@807634 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917849.0
2917850,"@807635 Hey Wayne! We were off beat for a second, but we’re back on track now (excuse the puns) /CE",2917851.0
2917852,@807636 Hey Daniel! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917853.0
2917854,"@807637 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917855.0
2917856,"@807638 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917857.0
2917858,@807639 Hey Joe! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917859.0
2917860,"@807640 Hi there, thanks for bearing with us. Spotify should be working perfectly again! /CE",2917861.0
2917862,@807641 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2917864.0
2917865,@807641 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2917863.0
2917866,@807642 Hey there! Sorry to hear about that. We’d recommend reaching out to your distributor. They'll work with our team to make sure your artist page gets fixed up /KB,2917867.0
2917868,@807643 Hey Robin! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,2917870.0
2917871,"@807643 Awesome, we're happy to hear that! Give us a shout if we can help with anything else /CE",2917869.0
2917872,"@225208 Hey Ashley! We had a little hiccup backstage, but it should be working now. We're here if you need us /FR",2917873.0
2917874,@807644 Hey there! Can you let us know which artist that is? DM us your account's email address. We'll take a look /RB https://t.co/ldFdZRiNAt,2917875.0
2917876,"@807645 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917877.0
2917878,@807646 No problem! Just give us a shout if you need anything else. We're... https://t.co/zOXI69QSqg /JU,2917879.0
2917880,"@807646 Hi Sophia. Don't worry, help's here. Can you DM us your username or email address so we can check your account? /JU https://t.co/ldFdZRiNAt",2917881.0
2917882,"@807647 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917883.0
2917884,"@807648 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917885.0
2917886,@807649 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /BP,2917887.0
2917888,"@217424 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917889.0
2917890,@807650 Hey Nicole! Everything should be running smoothly now. Let us know if this is still happening /GS,2917891.0
2917892,"@807651 Hi there, thanks for bearing with us. Spotify should be working perfectly again! /JS",2917893.0
2917894,"@807652 Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",2917895.0
2917896,@807653 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2917898.0
2917899,@807653 Great! Glad to hear it's now working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /FR,2917897.0
2917900,@807654 Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917902.0
2917903,"@807654 You're welcome. If there’s anything else, just let us know. We'd be happy to help /FR",2917901.0
2917904,@807655 Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,2917906.0
2917907,"@807655 Awesome, we're happy to hear that! Give us a shout if we can help with anything else /CE",2917905.0
2917908,"@807656 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917909.0
2917910,@807657 Hey Alex! Everything should be running smoothly now. Let us know if this is still happening /GS,2917912.0
2917913,@807657 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2917911.0
2917915,"@807657 We're always here! If anything else comes up, you know where to find us 😉 /GS",2917914.0
2917916,"@807658 Hey Jasmin! Anything we can help with? Just let us know, and we'll check it out /CE",2917918.0
2917919,"@807658 Thanks for clearing that up. We had a little hiccup backstage, but it should be working now. We're here if you need us /CE",2917917.0
2917920,"@807659 Hi there, thanks for bearing with us. Spotify should be working perfectly again! /JS",2917921.0
2917922,@807660 Hey Claus! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917924.0
2917925,"@807660 That's good to hear! If there’s anything else, just let us know. We'd be happy to help /FR",2917923.0
2917927,@807660 https://t.co/uQiQuWow27 😁 /FR,2917926.0
2917928,"@807661 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917929.0
2917930,@807662 Hey Yolanda! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2917931.0
2917932,"@807663 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917933.0
2917934,"@807664 Hey there, sorry to hear that! Can you DM us your account's email address and username? We'll take a look backstage /KL https://t.co/ldFdZRiNAt",2917935.0
2917936,@807665 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2917937.0
2917938,@807666 Hey there! Everything should be running smoothly now. Let us know if this is still happening /CE,2917939.0
2917940,"@598992 Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",2917942.0
2917943,"@598992 We love you too! If you need anything else, remember​ we're just a tweet away /FR",2917941.0
2917945,@598992 https://t.co/qAh6tkevrD 💚 /FR,2917944.0
2917946,"@807667 Hi Scott, thanks for bearing with us. Spotify should be working perfectly again! /CE",2917948.0
2917949,"@807667 No worries! Let us know if the app starts misbehaving again, or if we can help with anything else /CE",2917947.0
2917950,@807668 Hey Elliott! Everything should be running smoothly now. Let us know if this is still happening /GS,2917951.0
2917952,"@807669 Hey Brady, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",2917953.0
2917954,"@807670 Hey Breanna, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",2917955.0
2917956,@807671 Awesome! We'll carry on helping out there /TR,2917957.0
2917958,"@807671 Hey, help's here! Can you DM us your account's username and email address? We'll do some digging 🔍 /TR https://t.co/ldFdZRiNAt",2917959.0
2917960,@807672 Hey Robyn! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2917961.0
2917962,"@807673 Hey there! We had a little hiccup backstage, but it should be working now. We're here if you need us /FR",2917963.0
2917964,@807674 Hi! We've just sent a DM your way. Let's carry on chatting there /CE,2917965.0
2917966,@807675 Hey Rob! Everything should be running smoothly now. Let us know if this is still happening /GS,2917967.0
2917968,"@807676 Hey there! We had a little hiccup backstage, but it should be working now. We're here if you need us /FR",2917969.0
2917970,"@807677 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917971.0
2917972,"@807678 Hey Marika! We had a little hiccup backstage, but it should be working now. We're here if you need us /FR",2917973.0
2917974,@807679 Hey Joe! Everything should be running smoothly now. Let us know if this is still happening /GS,2917975.0
2917976,"@491261 Hey Maury! We've made a few tweaks backstage, so this should now be fixed up. Let us know if not /CE",2917978.0
2917979,@491261 Great! Glad to hear it's working. Just give us a shout if we can help with anything else. https://t.co/m4HWSbgHVZ /CE,2917977.0
2917980,@807680 Hey there! We hear you. Your feedback has been noted and passed onto the team /NQ,2917982.0
2917983,@807680 No worries! Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /NQ,2917981.0
2917984,"@807681 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2917985.0
2918619,@292565 Hey Logan! Everything should be running smoothly now. Let us know if this is still happening /CE,89479.0
2919139,@480537 Hi there! Can you DM us your account's username or email address? We'll take a look backstage /MC https://t.co/ldFdZRiNAt,2919140.0
2919251,@807987 Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,500985.0
2919252,"@807988 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2919253.0
2919254,"@807989 Hey, sorry to hear that! We had a little hiccup earlier, but everything should be running just fine now /JS",2919255.0
2919256,"@807990 Hi Bruno, thanks for bearing with us. Spotify should be working perfectly again! /CE",500983.0
2919257,"@807991 Hey there. We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /CE",2919258.0
2919259,@807992 Hey Craig! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2919260.0
2919261,"@807993 Hey there, that's not cool! Can you let us know if you're getting any specific error messages? Does restarting your device help at all? /KC",2919263.0
2919264,"@807993 You're welcome! We're happy to hear everything's up and running again. If you need anything else, you know how to reach us. https://t.co/m4HWSbgHVZ 🙂 /KC",2919262.0
2919265,"@807994 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2919267.0
2919268,@807994 You're welcome! Give us a shout if there's anything else we can help you with. https://t.co/m4HWSbgHVZ 🙂 /JS,2919266.0
2919269,"@807995 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2919270.0
2919271,@807996 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919273.0
2919274,"@807997 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",500984.0
2919275,@807998 Hey Damon! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2919276.0
2919277,@807999 Hey Rob! Everything should be running smoothly now. Let us know if this is still happening /CE,2919278.0
2919279,@808000 Hey there! Can you let us know what's happening exactly? We'll see what we can suggest /FR,2919280.0
2919281,@808001 Hey Laura! Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt,2919282.0
2919283,@808002 Hey Matt! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919285.0
2919286,@808002 We love you too! Enjoy the music! https://t.co/SkdXv2BhCb 💚 /BP,2919284.0
2919287,@808003 Hey Owen! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,500979.0
2919289,"@808003 We hope everything is okay right now. If you need anything else, just shout and we'll come running 🏃 /FR",2919288.0
2919290,@808004 Hey Gio! Everything should be running smoothly now. Let us know if you're getting issues /GS,2919291.0
2919292,@808005 Hey Liam! Everything should be running smoothly now. Let us know if this is still happening /FR,2919293.0
2919294,@808006 Hey Lewis! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919295.0
2919296,"@808007 Hey Diego, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",2919297.0
2919300,@169364 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919301.0
2919302,@808009 Hey Edie! Everything should be running smoothly now. Let us know if this is still happening /FR,2919303.0
2919304,@808010 Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,2919305.0
2919306,@808011 Hey Bri! Everything should be running smoothly now. Let us know if this is still happening /FR,2919308.0
2919309,"@808011 That's good to hear! If you need anything else, just shout and we'll come running 🏃 /FR",2919307.0
2919310,"@808012 Hey! We can help out in English via Twitter, but we also have Swedish support via email at https://t.co/ZgU70TbP8M. In any case, everything should be running smoothly now. Let us know if you're still getting issues /GS",2919311.0
2919312,"@808013 Hey there! We had a little hiccup backstage, but it should be working now. We're here if you need us /CE",2919313.0
2919314,"@808014 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",500978.0
2919315,"@647127 Hey Rebecca, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",2919316.0
2919317,@808015 Hey Chloe! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,2919318.0
2919319,"@808016 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2919320.0
2919321,@808017 Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,2919322.0
2919323,"@808018 Hey Beatrice, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",500986.0
2919324,"@808019 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",2919325.0
2919326,@808020 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2919328.0
2919329,@599177 Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,2919330.0
2919331,"@798270 Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",2919332.0
2919333,"@204896 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",500981.0
2919335,@204896 Hmm. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt,2919334.0
2919336,"@808021 Hey Rico. We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /CE",500982.0
2919337,@808022 Hey Steve! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919338.0
2919339,@808023 Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,2919341.0
2919342,"@808023 Sweet! If you need anything else, just shout and we'll come running 🏃 /FR",2919340.0
2919343,"@808024 Hey Mark. We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /CE",500976.0
2919344,@808025 Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,2919345.0
2919346,"@808026 Awesome, we're happy to hear that! Let us know if we can help with anything else /CE",2919347.0
2919348,"@808026 Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",2919349.0
2919350,@808027 Hey Alex! Everything should be running smoothly now. Let us know if this is still happening /FR,2919351.0
2919352,"@808028 Hi Mark, thanks for bearing with us. Spotify should be working perfectly again! /CE",2919354.0
2919355,@808028 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 🙂 /BP,2919353.0
2919357,@808030 Hey Sarah! Everything should be running smoothly now. Let us know if this is still happening /GS,2919358.0
2919359,@808031 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2919360.0
2919361,@808032 Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,2919363.0
2919364,"@808032 You're welcome! If there’s anything else, just let us know. We'd be happy to help /FR",2919362.0
2919365,"@292620 Hey Simon, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",2919366.0
2919367,@808033 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2919368.0
2919369,@808034 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919371.0
2919372,"@808034 No worries! Give us a shout if you need help with anything else. Rest assured that we'll go to great lengths to get you your music, even go... https://t.co/GngFT9WrB8 /GS",2919370.0
2919374,"@808035 Hey! We were off beat for a second, but we’re back on track now (excuse the puns) /CE",2919375.0
2919376,@808036 Hey Sabrina! You're onto us 😉 The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. Experience it here: https://t.co/AKoMLz9WZ6. Let us know if you need anything else /AL,2919377.0
2919378,@808037 Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,2919379.0
2919380,@808038 Hey Jay! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,2919381.0
2919382,@808039 Hey there! Can you let us know what's happening exactly? We'll see what we can suggest /FR,500980.0
2919383,"@808040 Hey Alondra, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",2919384.0
2919385,@808041 Hey Juan! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919386.0
2919387,@808042 Hey Isabelle! Everything should be running smoothly now. Let us know if this is still happening /FR,2919388.0
2919389,@214871 Hey Sebastian! Everything should be running smoothly now. Let us know if this is still happening /FR,2919391.0
2919392,"@214871 Awesome, that's what we like to hear! If you need us again, just... https://t.co/AUc7DGJpgF 💚 /GN",2919390.0
2919393,@808043 Hey Wendy! Everything should be running smoothly now. Let us know if this is still happening /FR,2919395.0
2919396,@808044 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919397.0
2919398,"@135676 Hey Leo, hope you haven't been taken over by mutant dust bunnies. Everything should be running smoothly now. Let us know if you're still getting issues /GS",2919399.0
2919400,@808045 Hey Ashley! Everything should be running smoothly now. Let us know if this is still happening /FR,2919401.0
2919402,@808046 Hey Eric! Everything should be running smoothly now. Let us know if this is still happening /FR,2919403.0
2919404,"@808047 Hey Mike, we'll get to the bottom of this. We currently don't offer telephone support, but we'd be more than happy to help on Twitter. Could you DM us your account's username and email address? We'll check it out /DQ https://t.co/ldFdZRiNAt",2919405.0
2919406,@808048 Hey Nick! Everything should be running smoothly now. Let us know if this is still happening /FR,2919407.0
2919408,@808049 Hey Aaron! Everything should be running smoothly now. Let us know if this is still happening /GS,2919409.0
2919410,"@808050 Hey Trish, we hear you! There isn't currently a explicit music filter. To help make it happen, we’d recommend showing your support for the idea here: https://t.co/CdI1SY9KZE. Give us a shout if you need anything else, we'll get back to you in a beat 🥁 /ZO",2919411.0
2919412,@357844 Hey Dani! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,2919413.0
2919414,@808051 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919415.0
2919416,"@244813 You're welcome! If there’s anything else, just let us know. We'd be happy to help /FR",2919417.0
